fips,apn,street_number,street_pre_direction,street_name,street_suffix,street_post_direction,unit_type,unit_number,formatted_street_address,city,state,zip_code,zip_plus_four_code,latitude,longitude,geocoding_accuracy,census_tract,carrier_code
06001,1-153-73,288,,3,ST,,UNIT,416,288 3 ST UNIT 416,OAKLAND,CA,94607,4570,37.795337,-122.271612,PARCEL CENTROID,060019832.001049,C032
06001,1-153-74,288,,3,ST,,UNIT,417,288 3 ST UNIT 417,OAKLAND,CA,94607,4570,37.795337,-122.271612,PARCEL CENTROID,060019832.001049,C032
06001,1-153-75,288,,3,ST,,UNIT,501,288 3 ST UNIT 501,OAKLAND,CA,94607,4571,37.795337,-122.271612,PARCEL CENTROID,060019832.001049,C032
06001,1-153-76,288,,3,ST,,UNIT,502,288 3 ST UNIT 502,OAKLAND,CA,94607,4571,37.795337,-122.271612,PARCEL CENTROID,060019832.001049,C032
06001,1-153-77,288,,3,ST,,UNIT,503,288 3 ST UNIT 503,OAKLAND,CA,94607,4571,37.795337,-122.271612,PARCEL CENTROID,060019832.001049,C032
06001,1-153-78,288,,3,ST,,UNIT,504,288 3 ST UNIT 504,OAKLAND,CA,94607,4571,37.795337,-122.271612,PARCEL CENTROID,060019832.001049,C032
06001,1-153-79,288,,3,ST,,UNIT,505,288 3 ST UNIT 505,OAKLAND,CA,94607,4571,37.795337,-122.271612,PARCEL CENTROID,060019832.001049,C032
06001,1-153-8,270,,4,ST,,,,270 4 ST,OAKLAND,CA,94607,4332,37.795994,-122.27121,,9832001050,C029
06001,1-153-80,288,,3,ST,,UNIT,506,288 3 ST UNIT 506,OAKLAND,CA,94607,4571,37.795337,-122.271612,PARCEL CENTROID,060019832.001049,C032
06001,1-153-81,288,,3,ST,,UNIT,507,288 3 ST UNIT 507,OAKLAND,CA,94607,4571,37.795337,-122.271612,PARCEL CENTROID,060019832.001049,C032
06001,1-153-82,288,,3,ST,,UNIT,508,288 3 ST UNIT 508,OAKLAND,CA,94607,4571,37.795337,-122.271612,PARCEL CENTROID,060019832.001049,C032
06001,1-153-83,288,,3,ST,,UNIT,509,288 3 ST UNIT 509,OAKLAND,CA,94607,4571,37.795337,-122.271612,PARCEL CENTROID,060019832.001049,C032
06001,1-153-84,288,,3,ST,,UNIT,510,288 3 ST UNIT 510,OAKLAND,CA,94607,4571,37.795337,-122.271612,PARCEL CENTROID,060019832.001049,C032
06001,1-153-85,288,,3,ST,,UNIT,511,288 3 ST UNIT 511,OAKLAND,CA,94607,4571,37.795337,-122.271612,PARCEL CENTROID,060019832.001049,C032
06001,1-153-86,288,,3,ST,,UNIT,512,288 3 ST UNIT 512,OAKLAND,CA,94607,4571,37.795337,-122.271612,PARCEL CENTROID,060019832.001049,C032
06001,1-153-87,288,,3,ST,,UNIT,513,288 3 ST UNIT 513,OAKLAND,CA,94607,4571,37.795337,-122.271612,PARCEL CENTROID,060019832.001049,C032
06001,1-153-88,288,,3,ST,,UNIT,514,288 3 ST UNIT 514,OAKLAND,CA,94607,4571,37.795337,-122.271612,PARCEL CENTROID,060019832.001049,C032
06001,1-153-89,288,,3,ST,,UNIT,515,288 3 ST UNIT 515,OAKLAND,CA,94607,4571,37.795337,-122.271612,PARCEL CENTROID,060019832.001049,C032
06001,1-153-9,278,,4,ST,,,,278 4 ST,OAKLAND,CA,94607,4332,37.795994,-122.27121,,9832001050,C029
06001,1-153-90,288,,3,ST,,UNIT,516,288 3 ST UNIT 516,OAKLAND,CA,94607,4571,37.795337,-122.271612,PARCEL CENTROID,060019832.001049,C032
06001,1-153-91,288,,3,ST,,UNIT,517,288 3 ST UNIT 517,OAKLAND,CA,94607,4571,37.795337,-122.271612,PARCEL CENTROID,060019832.001049,C032
06001,1-153-92,288,,3,ST,,UNIT,601,288 3 ST UNIT 601,OAKLAND,CA,94607,4572,37.795337,-122.271612,PARCEL CENTROID,060019832.001049,C032
06001,1-153-93,288,,3,ST,,UNIT,602,288 3 ST UNIT 602,OAKLAND,CA,94607,4572,37.795337,-122.271612,PARCEL CENTROID,060019832.001049,C032
06001,1-153-94,288,,3,ST,,UNIT,603,288 3 ST UNIT 603,OAKLAND,CA,94607,4572,37.795337,-122.271612,PARCEL CENTROID,060019832.001049,C032
06001,1-153-95,288,,3,ST,,UNIT,604,288 3 ST UNIT 604,OAKLAND,CA,94607,4572,37.795337,-122.271612,PARCEL CENTROID,060019832.001049,C032
06001,1-153-96,288,,3,ST,,UNIT,605,288 3 ST UNIT 605,OAKLAND,CA,94607,4572,37.795337,-122.271612,PARCEL CENTROID,060019832.001049,C032
06001,1-153-97,288,,3,ST,,UNIT,606,288 3 ST UNIT 606,OAKLAND,CA,94607,4572,37.795337,-122.271612,PARCEL CENTROID,060019832.001049,C032
06001,1-153-98,288,,3,ST,,UNIT,607,288 3 ST UNIT 607,OAKLAND,CA,94607,4572,37.795337,-122.271612,PARCEL CENTROID,060019832.001049,C032
06001,1-153-99,288,,3,ST,,UNIT,608,288 3 ST UNIT 608,OAKLAND,CA,94607,4572,37.795337,-122.271612,PARCEL CENTROID,060019832.001049,C032
06001,1-155-10,247,,4,ST,,STE,100,247 4 ST STE 100,OAKLAND,CA,94607,4303,37.795206,-122.27049,,4033001024,C029
06001,1-155-100,201,,4,ST,,APT,603,201 4 ST APT 603,OAKLAND,CA,94607,5403,37.795026,-122.27004,PARCEL CENTROID,060014033.001024,C029
06001,1-155-101,201,,4,ST,,APT,604,201 4 ST APT 604,OAKLAND,CA,94607,5403,37.795026,-122.27004,PARCEL CENTROID,060014033.001024,C029
06001,1-155-102,201,,4,ST,,APT,605,201 4 ST APT 605,OAKLAND,CA,94607,5403,37.795026,-122.27004,PARCEL CENTROID,060014033.001024,C029
06001,1-155-103,201,,4,ST,,APT,606,201 4 ST APT 606,OAKLAND,CA,94607,5403,37.795026,-122.27004,PARCEL CENTROID,060014033.001024,C029
06001,1-155-104,,,4,ST,,,,4 ST,OAKLAND,CA,94607,,37.7954,-122.270095,BLOCK GROUP,060014033.0010,
06001,1-155-106,428,,ALICE,ST,,STE,110,428 ALICE ST STE 110,OAKLAND,CA,94607,4584,37.795773,-122.27013,,4033001019,C029
06001,1-155-107,428,,ALICE,ST,,STE,128,428 ALICE ST STE 128,OAKLAND,CA,94607,4580,37.795773,-122.27013,,4033001019,C029
06001,1-155-108,428,,ALICE,ST,,APT,132,428 ALICE ST APT 132,OAKLAND,CA,94607,4326,37.795773,-122.27013,,4033001019,C029
06001,1-155-109,428,,ALICE,ST,,APT,231,428 ALICE ST APT 231,OAKLAND,CA,94607,4341,37.795773,-122.27013,,4033001019,C029
06001,1-155-11,247,,4,ST,,STE,101,247 4 ST STE 101,OAKLAND,CA,94607,4303,37.795211,-122.270508,PARCEL CENTROID,060014033.001024,C029
06001,1-155-110,428,,ALICE,ST,,APT,204,428 ALICE ST APT 204,OAKLAND,CA,94607,4341,37.795774,-122.270149,PARCEL CENTROID,060014033.001019,C029
06001,1-155-111,428,,ALICE,ST,,APT,208,428 ALICE ST APT 208,OAKLAND,CA,94607,4341,37.795774,-122.270149,PARCEL CENTROID,060014033.001019,C029
06001,1-155-112,428,,ALICE,ST,,APT,228,428 ALICE ST APT 228,OAKLAND,CA,94607,4341,37.795774,-122.270149,PARCEL CENTROID,060014033.001019,C029
06001,1-155-113,428,,ALICE,ST,,APT,303,428 ALICE ST APT 303,OAKLAND,CA,94607,4341,37.795774,-122.270149,PARCEL CENTROID,060014033.001019,C029
06001,1-155-114,428,,ALICE,ST,,APT,304,428 ALICE ST APT 304,OAKLAND,CA,94607,4341,37.795774,-122.270149,PARCEL CENTROID,060014033.001019,C029
06001,1-155-115,428,,ALICE,ST,,APT,306,428 ALICE ST APT 306,OAKLAND,CA,94607,4341,37.795774,-122.270149,PARCEL CENTROID,060014033.001019,C029
06001,1-155-116,428,,ALICE,ST,,APT,307,428 ALICE ST APT 307,OAKLAND,CA,94607,4341,37.795774,-122.270149,PARCEL CENTROID,060014033.001019,C029
06001,1-155-117,428,,ALICE,ST,,APT,309,428 ALICE ST APT 309,OAKLAND,CA,94607,4341,37.795774,-122.270149,PARCEL CENTROID,060014033.001019,C029
06001,1-155-118,428,,ALICE,ST,,APT,310,428 ALICE ST APT 310,OAKLAND,CA,94607,4341,37.795774,-122.270149,PARCEL CENTROID,060014033.001019,C029
06001,1-155-119,428,,ALICE,ST,,APT,317,428 ALICE ST APT 317,OAKLAND,CA,94607,4341,37.795774,-122.270149,PARCEL CENTROID,060014033.001019,C029
06001,1-155-12,247,,4,ST,,APT,102,247 4 ST APT 102,OAKLAND,CA,94607,4305,37.795211,-122.270508,PARCEL CENTROID,060014033.001024,C029
06001,1-155-120,428,,ALICE,ST,,APT,318,428 ALICE ST APT 318,OAKLAND,CA,94607,4341,37.795774,-122.270149,PARCEL CENTROID,060014033.001019,C029
06001,1-155-121,428,,ALICE,ST,,APT,321,428 ALICE ST APT 321,OAKLAND,CA,94607,4342,37.795774,-122.270149,PARCEL CENTROID,060014033.001019,C029
06001,1-155-122,428,,ALICE,ST,,APT,322,428 ALICE ST APT 322,OAKLAND,CA,94607,4342,37.795774,-122.270149,PARCEL CENTROID,060014033.001019,C029
06001,1-155-123,428,,ALICE,ST,,APT,328,428 ALICE ST APT 328,OAKLAND,CA,94607,4342,37.795774,-122.270149,PARCEL CENTROID,060014033.001019,C029
06001,1-155-124,428,,ALICE,ST,,APT,331,428 ALICE ST APT 331,OAKLAND,CA,94607,4342,37.795774,-122.270149,PARCEL CENTROID,060014033.001019,C029
06001,1-155-125,428,,ALICE,ST,,APT,336,428 ALICE ST APT 336,OAKLAND,CA,94607,4342,37.795774,-122.270149,PARCEL CENTROID,060014033.001019,C029
06001,1-155-126,428,,ALICE,ST,,APT,338,428 ALICE ST APT 338,OAKLAND,CA,94607,4342,37.795774,-122.270149,PARCEL CENTROID,060014033.001019,C029
06001,1-155-127,428,,ALICE,ST,,APT,339,428 ALICE ST APT 339,OAKLAND,CA,94607,4342,37.795774,-122.270149,PARCEL CENTROID,060014033.001019,C029
06001,1-155-128,428,,ALICE,ST,,APT,341,428 ALICE ST APT 341,OAKLAND,CA,94607,4342,37.795774,-122.270149,PARCEL CENTROID,060014033.001019,C029
06001,1-155-129,428,,ALICE,ST,,APT,342,428 ALICE ST APT 342,OAKLAND,CA,94607,4342,37.795774,-122.270149,PARCEL CENTROID,060014033.001019,C029
06001,1-155-13,247,,4,ST,,APT,103,247 4 ST APT 103,OAKLAND,CA,94607,4305,37.795211,-122.270508,PARCEL CENTROID,060014033.001024,C029
06001,1-155-130,428,,ALICE,ST,,APT,403,428 ALICE ST APT 403,OAKLAND,CA,94607,4341,37.795774,-122.270149,PARCEL CENTROID,060014033.001019,C029
06001,1-155-131,428,,ALICE,ST,,APT,404,428 ALICE ST APT 404,OAKLAND,CA,94607,4341,37.795774,-122.270149,PARCEL CENTROID,060014033.001019,C029
06001,1-155-132,428,,ALICE,ST,,APT,406,428 ALICE ST APT 406,OAKLAND,CA,94607,4341,37.795774,-122.270149,PARCEL CENTROID,060014033.001019,C029
06001,1-155-133,428,,ALICE,ST,,APT,407,428 ALICE ST APT 407,OAKLAND,CA,94607,4341,37.795774,-122.270149,PARCEL CENTROID,060014033.001019,C029
06001,1-155-134,428,,ALICE,ST,,APT,408,428 ALICE ST APT 408,OAKLAND,CA,94607,4341,37.795774,-122.270149,PARCEL CENTROID,060014033.001019,C029
06001,1-155-135,428,,ALICE,ST,,APT,410,428 ALICE ST APT 410,OAKLAND,CA,94607,4341,37.795774,-122.270149,PARCEL CENTROID,060014033.001019,C029
06001,1-155-136,428,,ALICE,ST,,APT,417,428 ALICE ST APT 417,OAKLAND,CA,94607,4341,37.795774,-122.270149,PARCEL CENTROID,060014033.001019,C029
06001,1-155-137,428,,ALICE,ST,,APT,421,428 ALICE ST APT 421,OAKLAND,CA,94607,4344,37.795774,-122.270149,PARCEL CENTROID,060014033.001019,C029
06001,1-155-138,428,,ALICE,ST,,APT,422,428 ALICE ST APT 422,OAKLAND,CA,94607,4344,37.795774,-122.270149,PARCEL CENTROID,060014033.001019,C029
06001,1-155-139,428,,ALICE,ST,,,,428 ALICE ST,OAKLAND,CA,94607,4326,37.795774,-122.270149,PARCEL CENTROID,060014033.001019,C029
06001,1-155-14,247,,4,ST,,APT,104,247 4 ST APT 104,OAKLAND,CA,94607,4305,37.795211,-122.270508,PARCEL CENTROID,060014033.001024,C029
06001,1-155-140,428,,ALICE,ST,,APT,429,428 ALICE ST APT 429,OAKLAND,CA,94607,4344,37.795774,-122.270149,PARCEL CENTROID,060014033.001019,C029
06001,1-155-141,428,,ALICE,ST,,APT,431,428 ALICE ST APT 431,OAKLAND,CA,94607,4344,37.795774,-122.270149,PARCEL CENTROID,060014033.001019,C029
06001,1-155-142,428,,ALICE,ST,,APT,436,428 ALICE ST APT 436,OAKLAND,CA,94607,4344,37.795774,-122.270149,PARCEL CENTROID,060014033.001019,C029
06001,1-155-143,428,,ALICE,ST,,APT,438,428 ALICE ST APT 438,OAKLAND,CA,94607,4344,37.795774,-122.270149,PARCEL CENTROID,060014033.001019,C029
06001,1-155-144,428,,ALICE,ST,,APT,439,428 ALICE ST APT 439,OAKLAND,CA,94607,4344,37.795774,-122.270149,PARCEL CENTROID,060014033.001019,C029
06001,1-155-145,428,,ALICE,ST,,APT,440,428 ALICE ST APT 440,OAKLAND,CA,94607,4344,37.795774,-122.270149,PARCEL CENTROID,060014033.001019,C029
06001,1-155-146,428,,ALICE,ST,,APT,503,428 ALICE ST APT 503,OAKLAND,CA,94607,4345,37.795774,-122.270149,PARCEL CENTROID,060014033.001019,C029
06001,1-155-147,428,,ALICE,ST,,APT,504,428 ALICE ST APT 504,OAKLAND,CA,94607,4345,37.795774,-122.270149,PARCEL CENTROID,060014033.001019,C029
06001,1-155-148,428,,ALICE,ST,,APT,506,428 ALICE ST APT 506,OAKLAND,CA,94607,4345,37.795774,-122.270149,PARCEL CENTROID,060014033.001019,C029
06001,1-155-149,428,,ALICE,ST,,APT,507,428 ALICE ST APT 507,OAKLAND,CA,94607,4345,37.795774,-122.270149,PARCEL CENTROID,060014033.001019,C029
06001,1-155-15,247,,4,ST,,APT,105,247 4 ST APT 105,OAKLAND,CA,94607,4305,37.795211,-122.270508,PARCEL CENTROID,060014033.001024,C029
06001,1-155-150,428,,ALICE,ST,,APT,509,428 ALICE ST APT 509,OAKLAND,CA,94607,4345,37.795774,-122.270149,PARCEL CENTROID,060014033.001019,C029
06001,1-155-151,428,,ALICE,ST,,APT,510,428 ALICE ST APT 510,OAKLAND,CA,94607,4345,37.795774,-122.270149,PARCEL CENTROID,060014033.001019,C029
06001,1-155-152,428,,ALICE,ST,,APT,517,428 ALICE ST APT 517,OAKLAND,CA,94607,4345,37.795774,-122.270149,PARCEL CENTROID,060014033.001019,C029
06001,1-155-153,428,,ALICE,ST,,APT,521,428 ALICE ST APT 521,OAKLAND,CA,94607,4345,37.795774,-122.270149,PARCEL CENTROID,060014033.001019,C029
06001,1-155-154,428,,ALICE,ST,,APT,522,428 ALICE ST APT 522,OAKLAND,CA,94607,4345,37.795774,-122.270149,PARCEL CENTROID,060014033.001019,C029
06001,1-155-155,428,,ALICE,ST,,APT,528,428 ALICE ST APT 528,OAKLAND,CA,94607,4349,37.795774,-122.270149,PARCEL CENTROID,060014033.001019,C029
06001,1-155-156,428,,ALICE,ST,,APT,529,428 ALICE ST APT 529,OAKLAND,CA,94607,4349,37.795774,-122.270149,PARCEL CENTROID,060014033.001019,C029
06001,1-155-157,428,,ALICE,ST,,APT,531,428 ALICE ST APT 531,OAKLAND,CA,94607,4349,37.795774,-122.270149,PARCEL CENTROID,060014033.001019,C029
06001,1-155-158,428,,ALICE,ST,,APT,533,428 ALICE ST APT 533,OAKLAND,CA,94607,4349,37.795774,-122.270149,PARCEL CENTROID,060014033.001019,C029
06001,1-155-159,428,,ALICE,ST,,APT,536,428 ALICE ST APT 536,OAKLAND,CA,94607,4349,37.795774,-122.270149,PARCEL CENTROID,060014033.001019,C029
06001,1-155-16,247,,4,ST,,STE,110,247 4 ST STE 110,OAKLAND,CA,94607,4303,37.795206,-122.27049,,4033001024,C029
06001,1-155-160,428,,ALICE,ST,,APT,537,428 ALICE ST APT 537,OAKLAND,CA,94607,4349,37.795774,-122.270149,PARCEL CENTROID,060014033.001019,C029
06001,1-155-161,428,,ALICE,ST,,APT,538,428 ALICE ST APT 538,OAKLAND,CA,94607,4349,37.795774,-122.270149,PARCEL CENTROID,060014033.001019,C029
06001,1-155-162,428,,ALICE,ST,,APT,603,428 ALICE ST APT 603,OAKLAND,CA,94607,4349,37.795774,-122.270149,PARCEL CENTROID,060014033.001019,C029
06001,1-155-163,428,,ALICE,ST,,APT,604,428 ALICE ST APT 604,OAKLAND,CA,94607,4347,37.795774,-122.270149,PARCEL CENTROID,060014033.001019,C029
06001,1-155-164,428,,ALICE,ST,,APT,606,428 ALICE ST APT 606,OAKLAND,CA,94607,4347,37.795774,-122.270149,PARCEL CENTROID,060014033.001019,C029
06001,1-155-165,428,,ALICE,ST,,APT,607,428 ALICE ST APT 607,OAKLAND,CA,94607,4347,37.795774,-122.270149,PARCEL CENTROID,060014033.001019,C029
06001,1-155-166,428,,ALICE,ST,,APT,609,428 ALICE ST APT 609,OAKLAND,CA,94607,4347,37.795774,-122.270149,PARCEL CENTROID,060014033.001019,C029
06001,1-155-167,428,,ALICE,ST,,APT,617,428 ALICE ST APT 617,OAKLAND,CA,94607,4347,37.795774,-122.270149,PARCEL CENTROID,060014033.001019,C029
06001,1-155-168,428,,ALICE,ST,,APT,621,428 ALICE ST APT 621,OAKLAND,CA,94607,4347,37.795774,-122.270149,PARCEL CENTROID,060014033.001019,C029
06001,1-155-169,428,,ALICE,ST,,APT,622,428 ALICE ST APT 622,OAKLAND,CA,94607,4347,37.795774,-122.270149,PARCEL CENTROID,060014033.001019,C029
06001,1-155-17,247,,4,ST,,STE,111,247 4 ST STE 111,OAKLAND,CA,94607,4303,37.795206,-122.27049,,4033001024,C029
06001,1-155-170,428,,ALICE,ST,,APT,628,428 ALICE ST APT 628,OAKLAND,CA,94607,4347,37.795774,-122.270149,PARCEL CENTROID,060014033.001019,C029
06001,1-155-171,428,,ALICE,ST,,APT,629,428 ALICE ST APT 629,OAKLAND,CA,94607,4350,37.795774,-122.270149,PARCEL CENTROID,060014033.001019,C029
06001,1-155-172,428,,ALICE,ST,,APT,632,428 ALICE ST APT 632,OAKLAND,CA,94607,4350,37.795774,-122.270149,PARCEL CENTROID,060014033.001019,C029
06001,1-155-173,428,,ALICE,ST,,APT,636,428 ALICE ST APT 636,OAKLAND,CA,94607,4350,37.795774,-122.270149,PARCEL CENTROID,060014033.001019,C029
06001,1-155-174,428,,ALICE,ST,,APT,637,428 ALICE ST APT 637,OAKLAND,CA,94607,4350,37.795774,-122.270149,PARCEL CENTROID,060014033.001019,C029
06001,1-155-175,428,,ALICE,ST,,APT,639,428 ALICE ST APT 639,OAKLAND,CA,94607,4350,37.795774,-122.270149,PARCEL CENTROID,060014033.001019,C029
06001,1-155-176,428,,ALICE,ST,,APT,640,428 ALICE ST APT 640,OAKLAND,CA,94607,4350,37.795774,-122.270149,PARCEL CENTROID,060014033.001019,C029
06001,1-155-177,428,,ALICE,ST,,APT,703,428 ALICE ST APT 703,OAKLAND,CA,94607,4350,37.795774,-122.270149,PARCEL CENTROID,060014033.001019,C029
06001,1-155-178,428,,ALICE,ST,,APT,704,428 ALICE ST APT 704,OAKLAND,CA,94607,4350,37.795774,-122.270149,PARCEL CENTROID,060014033.001019,C029
06001,1-155-179,428,,ALICE,ST,,APT,705,428 ALICE ST APT 705,OAKLAND,CA,94607,4350,37.795774,-122.270149,PARCEL CENTROID,060014033.001019,C029
06001,1-155-18,247,,4,ST,,APT,201,247 4 ST APT 201,OAKLAND,CA,94607,4315,37.795211,-122.270508,PARCEL CENTROID,060014033.001024,C029
06001,1-155-180,428,,ALICE,ST,,APT,706,428 ALICE ST APT 706,OAKLAND,CA,94607,4350,37.795774,-122.270149,PARCEL CENTROID,060014033.001019,C029
06001,1-155-181,428,,ALICE,ST,,APT,707,428 ALICE ST APT 707,OAKLAND,CA,94607,4350,37.795774,-122.270149,PARCEL CENTROID,060014033.001019,C029
06001,1-155-182,428,,ALICE,ST,,APT,721,428 ALICE ST APT 721,OAKLAND,CA,94607,4359,37.795774,-122.270149,PARCEL CENTROID,060014033.001019,C029
06001,1-155-183,428,,ALICE,ST,,APT,722,428 ALICE ST APT 722,OAKLAND,CA,94607,4359,37.795774,-122.270149,PARCEL CENTROID,060014033.001019,C029
06001,1-155-184,428,,ALICE,ST,,APT,728,428 ALICE ST APT 728,OAKLAND,CA,94607,4359,37.795774,-122.270149,PARCEL CENTROID,060014033.001019,C029
06001,1-155-185,428,,ALICE,ST,,APT,729,428 ALICE ST APT 729,OAKLAND,CA,94607,4359,37.795774,-122.270149,PARCEL CENTROID,060014033.001019,C029
06001,1-155-186,428,,ALICE,ST,,APT,736,428 ALICE ST APT 736,OAKLAND,CA,94607,4350,37.795774,-122.270149,PARCEL CENTROID,060014033.001019,C029
06001,1-155-187,428,,ALICE,ST,,APT,737,428 ALICE ST APT 737,OAKLAND,CA,94607,4350,37.795774,-122.270149,PARCEL CENTROID,060014033.001019,C029
06001,1-155-188,428,,ALICE,ST,,APT,738,428 ALICE ST APT 738,OAKLAND,CA,94607,4350,37.795774,-122.270149,PARCEL CENTROID,060014033.001019,C029
06001,1-155-189,428,,ALICE,ST,,APT,739,428 ALICE ST APT 739,OAKLAND,CA,94607,4350,37.795774,-122.270149,PARCEL CENTROID,060014033.001019,C029
06001,1-155-19,247,,4,ST,,APT,202,247 4 ST APT 202,OAKLAND,CA,94607,4315,37.795211,-122.270508,PARCEL CENTROID,060014033.001024,C029
06001,1-155-190,428,,ALICE,ST,,APT,803,428 ALICE ST APT 803,OAKLAND,CA,94607,4350,37.795774,-122.270149,PARCEL CENTROID,060014033.001019,C029
06001,1-155-191,428,,ALICE,ST,,APT,804,428 ALICE ST APT 804,OAKLAND,CA,94607,4350,37.795774,-122.270149,PARCEL CENTROID,060014033.001019,C029
06001,1-155-192,428,,ALICE,ST,,APT,805,428 ALICE ST APT 805,OAKLAND,CA,94607,4350,37.795774,-122.270149,PARCEL CENTROID,060014033.001019,C029
06001,1-155-193,428,,ALICE,ST,,APT,817,428 ALICE ST APT 817,OAKLAND,CA,94607,4350,37.795774,-122.270149,PARCEL CENTROID,060014033.001019,C029
06001,1-155-194,428,,ALICE,ST,,APT,818,428 ALICE ST APT 818,OAKLAND,CA,94607,4350,37.795774,-122.270149,PARCEL CENTROID,060014033.001019,C029
06001,1-155-195,428,,ALICE,ST,,APT,821,428 ALICE ST APT 821,OAKLAND,CA,94607,4350,37.795774,-122.270149,PARCEL CENTROID,060014033.001019,C029
06001,1-155-196,428,,ALICE,ST,,APT,822,428 ALICE ST APT 822,OAKLAND,CA,94607,4350,37.795774,-122.270149,PARCEL CENTROID,060014033.001019,C029
06001,1-155-197,428,,ALICE,ST,,APT,828,428 ALICE ST APT 828,OAKLAND,CA,94607,4388,37.795774,-122.270149,PARCEL CENTROID,060014033.001019,C029
06001,1-155-198,428,,ALICE,ST,,APT,829,428 ALICE ST APT 829,OAKLAND,CA,94607,4388,37.795774,-122.270149,PARCEL CENTROID,060014033.001019,C029
06001,1-155-199,428,,ALICE,ST,,APT,831,428 ALICE ST APT 831,OAKLAND,CA,94607,4388,37.795774,-122.270149,PARCEL CENTROID,060014033.001019,C029
06001,1-155-2,217,,5,ST,,,,217 5 ST,OAKLAND,CA,94607,4313,37.795772,-122.26975,,4033001019,C029
06001,1-155-20,247,,4,ST,,APT,203,247 4 ST APT 203,OAKLAND,CA,94607,4315,37.795211,-122.270508,PARCEL CENTROID,060014033.001024,C029
06001,1-155-200,428,,ALICE,ST,,APT,836,428 ALICE ST APT 836,OAKLAND,CA,94607,4388,37.795774,-122.270149,PARCEL CENTROID,060014033.001019,C029
06001,1-155-201,428,,ALICE,ST,,APT,837,428 ALICE ST APT 837,OAKLAND,CA,94607,4388,37.795774,-122.270149,PARCEL CENTROID,060014033.001019,C029
06001,1-155-202,428,,ALICE,ST,,APT,838,428 ALICE ST APT 838,OAKLAND,CA,94607,4388,37.795774,-122.270149,PARCEL CENTROID,060014033.001019,C029
06001,1-155-21,247,,4,ST,,APT,204,247 4 ST APT 204,OAKLAND,CA,94607,4315,37.795211,-122.270508,PARCEL CENTROID,060014033.001024,C029
06001,1-155-22,247,,4,ST,,APT,205,247 4 ST APT 205,OAKLAND,CA,94607,4315,37.795211,-122.270508,PARCEL CENTROID,060014033.001024,C029
06001,1-155-23,247,,4,ST,,APT,206,247 4 ST APT 206,OAKLAND,CA,94607,4315,37.795211,-122.270508,PARCEL CENTROID,060014033.001024,C029
06001,1-155-24,247,,4,ST,,APT,207,247 4 ST APT 207,OAKLAND,CA,94607,4315,37.795211,-122.270508,PARCEL CENTROID,060014033.001024,C029
06001,1-155-25,247,,4,ST,,APT,208,247 4 ST APT 208,OAKLAND,CA,94607,4315,37.795211,-122.270508,PARCEL CENTROID,060014033.001024,C029
06001,1-155-26,247,,4,ST,,APT,209,247 4 ST APT 209,OAKLAND,CA,94607,4315,37.795211,-122.270508,PARCEL CENTROID,060014033.001024,C029
06001,1-155-27,247,,4,ST,,APT,210,247 4 ST APT 210,OAKLAND,CA,94607,4315,37.795211,-122.270508,PARCEL CENTROID,060014033.001024,C029
06001,1-155-28,247,,4,ST,,APT,301,247 4 ST APT 301,OAKLAND,CA,94607,4316,37.795211,-122.270508,PARCEL CENTROID,060014033.001024,C029
06001,1-155-29,247,,4,ST,,APT,302,247 4 ST APT 302,OAKLAND,CA,94607,4316,37.795211,-122.270508,PARCEL CENTROID,060014033.001024,C029
06001,1-155-3,213,,5,ST,,,,213 5 ST,OAKLAND,CA,94607,,37.805,-122.2812,,4033001019,
06001,1-155-30,247,,4,ST,,APT,303,247 4 ST APT 303,OAKLAND,CA,94607,4316,37.795211,-122.270508,PARCEL CENTROID,060014033.001024,C029
06001,1-155-31,247,,4,ST,,APT,304,247 4 ST APT 304,OAKLAND,CA,94607,4316,37.795211,-122.270508,PARCEL CENTROID,060014033.001024,C029
06001,1-155-32,247,,4,ST,,APT,305,247 4 ST APT 305,OAKLAND,CA,94607,4316,37.795211,-122.270508,PARCEL CENTROID,060014033.001024,C029
06001,1-155-33,247,,4,ST,,APT,306,247 4 ST APT 306,OAKLAND,CA,94607,4316,37.795211,-122.270508,PARCEL CENTROID,060014033.001024,C029
06001,1-155-34,247,,4,ST,,APT,307,247 4 ST APT 307,OAKLAND,CA,94607,4316,37.795211,-122.270508,PARCEL CENTROID,060014033.001024,C029
06001,1-155-35,247,,4,ST,,APT,308,247 4 ST APT 308,OAKLAND,CA,94607,4316,37.795211,-122.270508,PARCEL CENTROID,060014033.001024,C029
06001,1-155-36,247,,4,ST,,APT,309,247 4 ST APT 309,OAKLAND,CA,94607,4316,37.795211,-122.270508,PARCEL CENTROID,060014033.001024,C029
06001,1-155-37,247,,4,ST,,APT,310,247 4 ST APT 310,OAKLAND,CA,94607,4316,37.795211,-122.270508,PARCEL CENTROID,060014033.001024,C029
06001,1-155-38,247,,4,ST,,APT,311,247 4 ST APT 311,OAKLAND,CA,94607,4316,37.795211,-122.270508,PARCEL CENTROID,060014033.001024,C029
06001,1-155-39,247,,4,ST,,APT,401,247 4 ST APT 401,OAKLAND,CA,94607,4327,37.795211,-122.270508,PARCEL CENTROID,060014033.001024,C029
06001,1-155-4,425,,JACKSON,ST,,,,425 JACKSON ST,OAKLAND,CA,94607,4329,37.795586,-122.26942,,4033001019,C029
